comp_name;acme_code;active;emp_name;country_states;gender_code;gender;marital_status;ethnicity;dt_birthday;dt_hire;dt_resignation;satisfaction_grade;actual_salary
5|ACME Corporation;1532;1;Matheus Bruno Garcia Borges;5|Portugal|11|Santarém;M;Male;9|DIVORCED;6|Black or African American;10/03/1967;05/06/2010;#N/A;4;€ 3.000,00
5|ACME Corporation;1533;1;Ana Asvilla Silva;5|Portugal|9|braga;F;Female;8| Separated ;5| white;04/08/1966;29/09/2006;#N/A;4;€ 1.385,00
5|ACME Corporation;1534;1;José Heleno Mendes Santacruz;5|Portugal|19|Beja;M;Male;8| Separated ;5| white;20/08/1962;18/05/2014;#N/A;4;€ 3.080,00
5|ACME Corporation;1535;1;Lívia Andrioli Bicalho;5|Portugal|9|braga;F;Female;7|Widowed ;5| white;19/02/1989;11/10/2018;#N/A;4;€ 1.305,00
5|ACME Corporation;1536;1;Lorena Freitas Mancini;5|Portugal|21|Guarda;F;Female;9|DIVORCED;5| white;08/04/1985;06/03/2022;#N/A;4;€ 3.080,00
5|ACME Corporation;1537;1;José Heleno Camargo Morato;5|Portugal|22|Vila Real;M;Male;7|Widowed ;5| white;23/12/1954;19/10/2001;#N/A;4;€ 1.205,00
5|ACME Corporation;1538;1;Ian Lima Conti;5|Portugal|12|Leiria;M;Male;5|single;8|ASIAN;04/01/1980;28/09/2014;#N/A;5;€ 2.500,00
5|ACME Corporation;1539;1;Miguelito Faro Abranches;5|Portugal|9|braga;M;Male;9|DIVORCED;7|  Hispanic or LATINO;26/07/1956;25/06/2014;#N/A;4;€ 1.385,00
5|ACME Corporation;1540;1;Fernando Manuel Ildelfonso Pimentel;5|Portugal|9|braga;M;Male;9|DIVORCED;5| white;03/03/1967;21/11/2001;#N/A;5;€ 2.500,00
5|ACME Corporation;1541;1;Ana Lívia Cabral Ricci;5|Portugal|10|Faro;F;Female;9|DIVORCED;5| white;11/06/1968;13/10/2005;#N/A;4;€ 1.305,00
5|ACME Corporation;1542;1;Alana dos Santos Figo;5|Portugal|8|AveirO;F;Female;5|single;5| white;03/08/1961;12/11/2007;#N/A;5;€ 2.500,00
5|ACME Corporation;1543;1;Muricy Pinheiro Morais;5|Portugal|5| Lisboa;M;Male;6|MarrieD;5| white;10/01/1973;21/08/2002;#N/A;5;€ 1.285,00
5|ACME Corporation;1544;1;Cauã Cabral Nunes;5|Portugal|14|Madeira;M;Male;9|DIVORCED;5| white;04/08/1974;30/08/2016;#N/A;4;€ 3.000,00
5|ACME Corporation;1545;1;Ágata Ricci Mariani;5|Portugal|8|AveirO;F;Female;9|DIVORCED;5| white;14/07/1958;01/12/2010;#N/A;5;€ 1.205,00
5|ACME Corporation;1546;1;Fernanda Medeiros Brasão;5|Portugal|23|Viana do Castelo;F;Female;9|DIVORCED;6|Black or African American;07/03/1981;13/06/2003;#N/A;4;€ 2.580,00
5|ACME Corporation;1547;1;Rebecca Camacho Marino;5|Portugal|8|AveirO;F;Female;8| Separated ;5| white;08/09/1953;21/04/2018;#N/A;4;€ 1.385,00
5|ACME Corporation;1548;1;Davi Lucca Romano Leite;5|Portugal|8|AveirO;M;Male;5|single;5| white;12/04/1974;29/08/2014;#N/A;4;€ 3.000,00
5|ACME Corporation;1549;1;Kaique Saragoça Pinheiro;5|Portugal|24|Brangança;M;Male;7|Widowed ;5| white;23/09/1962;07/12/2013;#N/A;4;€ 1.385,00
5|ACME Corporation;1550;1;Marina Frois Bandeira;5|Portugal|13|Coimbra;F;Female;5|single;7|  Hispanic or LATINO;12/10/1981;09/12/2015;#N/A;4;€ 3.000,00
5|ACME Corporation;1551;1;Mariane Brasão Marques;5|Portugal|18|Castelo Branco;F;Female;9|DIVORCED;5| white;08/03/1988;19/10/2020;#N/A;5;€ 1.385,00
5|ACME Corporation;1552;1;Stella Carvalho Pasquim;5|Portugal|24|Brangança;F;Female;6|MarrieD;5| white;12/11/1954;19/02/2009;#N/A;5;€ 3.080,00
5|ACME Corporation;1553;0;Camila Souza Pedroso;5|Portugal|18|Castelo Branco;F;Female;6|MarrieD;6|Black or African American;23/12/1957;01/11/2006;06/10/2018;2;€ 1.205,00
5|ACME Corporation;1554;1;Péricles Bianchi Mariani;5|Portugal|7| Setúbal ;M;Male;8| Separated ;5| white;07/01/1959;27/11/2009;#N/A;5;€ 3.000,00
5|ACME Corporation;1555;1;Maria Bactista Santana;5|Portugal|10|Faro;F;Female;5|single;5| white;17/07/1988;15/08/2004;#N/A;4;€ 1.305,00
5|ACME Corporation;1556;1;João Paulo Marino dos Santos;5|Portugal|15| ÉVORA;M;Male;7|Widowed ;5| white;07/09/1975;27/04/2004;#N/A;5;€ 3.000,00
5|ACME Corporation;1557;1;Paloma Noronha Mello;5|Portugal|6|PORTO;F;Female;7|Widowed ;8|ASIAN;23/08/1982;16/08/2013;#N/A;5;€ 1.305,00
5|ACME Corporation;1558;1;Abigail Sousa Bianchi;5|Portugal|9|braga;F;Female;5|single;5| white;27/11/1980;27/06/2002;#N/A;4;€ 2.580,00
5|ACME Corporation;1559;1;Fellipe Pedrosa Barbosa;5|Portugal|8|AveirO;M;Male;5|single;5| white;28/04/1957;04/09/2006;#N/A;5;€ 1.305,00
5|ACME Corporation;1560;1;Luiz Gustavo Serra Freitas;5|Portugal|11|Santarém;M;Male;5|single;6|Black or African American;05/04/1951;27/01/2004;#N/A;4;€ 3.080,00
5|ACME Corporation;1561;1;Sammuel Testa Abranches;5|Portugal|20|Portalegre;M;Male;7|Widowed ;7|  Hispanic or LATINO;18/04/1968;09/08/2010;#N/A;5;€ 1.205,00
5|ACME Corporation;1562;1;Yago Castro Madureira;5|Portugal|15| ÉVORA;M;Male;6|MarrieD;5| white;27/08/1983;10/04/2012;#N/A;4;€ 2.500,00
5|ACME Corporation;1563;1;Maria Vitória Pereira Monti;5|Portugal|10|Faro;F;Female;6|MarrieD;5| white;08/11/1979;02/07/2017;#N/A;4;€ 1.385,00
5|ACME Corporation;1564;1;Otávio Asvilla Longo;5|Portugal|8|AveirO;M;Male;5|single;5| white;23/05/1960;15/03/2002;#N/A;5;€ 2.500,00
5|ACME Corporation;1565;1;Erick Santos Leite;5|Portugal|11|Santarém;M;Male;8| Separated ;5| white;27/11/1956;03/04/2014;#N/A;4;€ 1.205,00
5|ACME Corporation;1566;1;Alessandra Aguiar sobrenome;5|Portugal|19|Beja;F;Female;8| Separated ;5| white;19/01/1952;15/02/2010;#N/A;5;€ 2.500,00
5|ACME Corporation;1567;1;Lara Barreto Café;5|Portugal|15| ÉVORA;F;Female;7|Widowed ;6|Black or African American;06/11/1987;27/08/2021;#N/A;4;€ 1.305,00
5|ACME Corporation;1568;1;Maria Sophia Pedroso Camacho;5|Portugal|20|Portalegre;F;Female;9|DIVORCED;5| white;26/12/1961;06/10/2002;#N/A;5;€ 2.580,00
5|ACME Corporation;1569;1;Kleriston Martini Giordano;5|Portugal|20|Portalegre;M;Male;5|single;5| white;08/06/1969;07/05/2009;#N/A;4;€ 1.305,00
5|ACME Corporation;1570;1;Sophie Sacramento Frois;5|Portugal|7| Setúbal ;F;Female;7|Widowed ;5| white;01/02/1968;05/04/2010;#N/A;4;€ 3.080,00
5|ACME Corporation;1571;1;Catarina Cabral Monti;5|Portugal|23|Viana do Castelo;F;Female;8| Separated ;5| white;17/07/1981;21/12/2016;#N/A;5;€ 1.305,00
5|ACME Corporation;1572;1;Antonella Braga Ricci;5|Portugal|18|Castelo Branco;F;Female;8| Separated ;7|  Hispanic or LATINO;14/12/1983;06/03/2005;#N/A;4;€ 3.000,00
5|ACME Corporation;1573;1;Luiz Gustavo Pimenta Barboza;5|Portugal|14|Madeira;M;Male;6|MarrieD;5| white;11/03/1984;09/04/2003;#N/A;4;€ 1.285,00
5|ACME Corporation;1574;1;Ane Caroline Dias Seixas;5|Portugal|11|Santarém;F;Female;7|Widowed ;6|Black or African American;16/08/1985;27/01/2018;#N/A;4;€ 3.080,00
5|ACME Corporation;1575;1;Stella Barbieri Brasão;5|Portugal|14|Madeira;F;Female;6|MarrieD;5| white;13/03/1991;19/08/2003;#N/A;5;€ 1.205,00
5|ACME Corporation;1576;1;Stella Brito Santana;5|Portugal|17|Viseu;F;Female;8| Separated ;8|ASIAN;10/03/1982;16/11/2015;#N/A;5;€ 3.000,00
5|ACME Corporation;1577;1;Rodrigo Carneiro Carvalho;5|Portugal|17|Viseu;M;Male;6|MarrieD;5| white;01/09/1964;01/03/2010;#N/A;5;€ 1.205,00
5|ACME Corporation;1578;1;Bernnardo Testa Rizzo;5|Portugal|10|Faro;M;Male;9|DIVORCED;5| white;04/11/1955;29/03/1999;#N/A;5;€ 3.080,00
5|ACME Corporation;1579;1;Manuela Rizzo Lopes;5|Portugal|15| ÉVORA;F;Female;9|DIVORCED;5| white;15/10/1956;02/02/2001;#N/A;5;€ 1.205,00
5|ACME Corporation;1580;1;Manuela Gonçalves Faria;5|Portugal|11|Santarém;F;Female;9|DIVORCED;5| white;17/12/1955;29/11/2017;#N/A;4;€ 3.000,00
5|ACME Corporation;1581;1;Ana Lívia Teixeira Leone;5|Portugal|13|Coimbra;F;Female;7|Widowed ;6|Black or African American;12/09/1961;09/07/2002;#N/A;5;€ 1.305,00
5|ACME Corporation;1582;1;Levy Galli Martinelli;5|Portugal|22|Vila Real;M;Male;5|single;5| white;19/05/1956;06/09/2007;#N/A;4;€ 2.500,00
5|ACME Corporation;1583;1;Luiz Henrique Mancini Rinaldi;5|Portugal|15| ÉVORA;M;Male;5|single;7|  Hispanic or LATINO;19/01/1984;15/10/2005;#N/A;5;€ 1.385,00
5|ACME Corporation;1584;1;Ryan Russo Caminha;5|Portugal|24|Brangança;M;Male;8| Separated ;5| white;28/08/1954;10/08/2017;#N/A;5;€ 2.580,00
5|ACME Corporation;1585;1;Joana Moraes Nascimento;5|Portugal|22|Vila Real;F;Female;7|Widowed ;5| white;12/05/1963;14/11/2011;#N/A;4;€ 1.285,00
5|ACME Corporation;1586;1;Pietro Melo Caminha;5|Portugal|10|Faro;M;Male;7|Widowed ;5| white;04/11/1973;10/01/2000;#N/A;4;€ 2.500,00
5|ACME Corporation;1587;1;Byatriz De Luca Rinaldi;5|Portugal|10|Faro;F;Female;5|single;5| white;06/12/1965;20/01/2022;#N/A;4;€ 1.205,00
5|ACME Corporation;1588;1;Helena Alvaregna Carvalho;5|Portugal|10|Faro;F;Female;9|DIVORCED;6|Black or African American;04/09/1950;05/03/2011;#N/A;4;€ 2.500,00
5|ACME Corporation;1589;1;Eliezer Rodrigues Saragoça;5|Portugal|17|Viseu;M;Male;7|Widowed ;5| white;27/10/1986;30/03/2014;#N/A;5;€ 1.305,00
5|ACME Corporation;1590;1;Lívia Furtado Barroso;5|Portugal|15| ÉVORA;F;Female;9|DIVORCED;5| white;03/04/1952;06/11/2007;#N/A;5;€ 3.000,00
5|ACME Corporation;1591;1;Byanca Caruso Esposito;5|Portugal|9|braga;F;Female;7|Widowed ;5| white;24/03/1973;24/04/2017;#N/A;4;€ 1.305,00
5|ACME Corporation;1592;1;Juliana Camões Pedroso;5|Portugal|22|Vila Real;F;Female;5|single;5| white;24/01/1962;23/09/2008;#N/A;5;€ 3.000,00
5|ACME Corporation;1593;1;Agatha Luz Badu;5|Portugal|12|Leiria;F;Female;8| Separated ;5| white;31/01/1981;27/06/2019;#N/A;5;€ 1.305,00
5|ACME Corporation;1594;1;Malco Cândido Cabral;5|Portugal|15| ÉVORA;M;Male;7|Widowed ;7|  Hispanic or LATINO;24/12/1954;06/11/2018;#N/A;4;€ 2.500,00
5|ACME Corporation;1595;1;Yasmin Anunciação Negreiros;5|Portugal|20|Portalegre;F;Female;7|Widowed ;8|ASIAN;06/03/1974;19/11/2018;#N/A;4;€ 1.205,00
5|ACME Corporation;1596;1;Álvaro Gouveia Conti;5|Portugal|20|Portalegre;M;Male;7|Widowed ;5| white;06/12/1983;22/01/2014;#N/A;5;€ 2.580,00
5|ACME Corporation;1597;1;Pietro Brasão Almeida;5|Portugal|15| ÉVORA;M;Male;7|Widowed ;5| white;28/01/1954;25/10/2003;#N/A;5;€ 1.205,00
5|ACME Corporation;1598;1;Matheus Bruno Ferrari Mariani;5|Portugal|18|Castelo Branco;M;Male;6|MarrieD;5| white;28/04/1987;02/05/2018;#N/A;4;€ 3.000,00
5|ACME Corporation;1599;1;Bárbara Romano Furtado;5|Portugal|10|Faro;F;Female;5|single;5| white;03/08/1952;21/10/2012;#N/A;5;€ 1.385,00
5|ACME Corporation;1600;1;Francisco Faro Alcantara;5|Portugal|21|Guarda;M;Male;8| Separated ;5| white;10/10/1949;06/10/2009;#N/A;5;€ 2.500,00
5|ACME Corporation;1601;1;Lavignia Brito Andrioli;5|Portugal|22|Vila Real;F;Female;7|Widowed ;5| white;09/11/1948;05/01/2000;#N/A;5;€ 1.385,00
5|ACME Corporation;1602;1;Luan Morato Bragança;5|Portugal|20|Portalegre;M;Male;7|Widowed ;6|Black or African American;18/12/1963;01/10/2012;#N/A;5;€ 3.000,00
5|ACME Corporation;1603;1;Enzo Gabriel Camargo Barbieri;5|Portugal|19|Beja;M;Male;6|MarrieD;5| white;27/09/1992;28/10/2016;#N/A;4;€ 1.205,00
5|ACME Corporation;1604;1;Elisa Leitão Barreto;5|Portugal|15| ÉVORA;F;Female;8| Separated ;5| white;14/01/1977;20/05/2015;#N/A;4;€ 2.500,00
5|ACME Corporation;1605;1;André Melo Barros;5|Portugal|9|braga;M;Male;6|MarrieD;7|  Hispanic or LATINO;23/05/1964;13/01/2014;#N/A;4;€ 1.285,00
5|ACME Corporation;1606;1;Bruno Negreiros de Oliveira;5|Portugal|5| Lisboa;M;Male;8| Separated ;5| white;07/10/1979;24/06/2008;#N/A;5;€ 3.000,00
5|ACME Corporation;1607;1;Isabelle Barboza Alvarenga;5|Portugal|20|Portalegre;F;Female;7|Widowed ;5| white;26/07/1991;13/01/2010;#N/A;4;€ 1.385,00
5|ACME Corporation;1608;1;Ana Lívia Peçanha Alvarenga;5|Portugal|6|PORTO;F;Female;9|DIVORCED;5| white;15/12/1961;26/10/2012;#N/A;4;€ 2.500,00
5|ACME Corporation;1609;1;Alexander Nascimento Dias;5|Portugal|15| ÉVORA;M;Male;8| Separated ;6|Black or African American;10/06/1981;23/03/2014;#N/A;4;€ 1.205,00
5|ACME Corporation;1610;1;Davi Luiz de Oliveira Bispo;5|Portugal|20|Portalegre;M;Male;5|single;5| white;22/02/1948;15/06/2003;#N/A;4;€ 2.500,00
5|ACME Corporation;1611;1;Antonella Carvalho Dias;5|Portugal|23|Viana do Castelo;F;Female;6|MarrieD;5| white;24/03/1971;15/02/2001;#N/A;4;€ 1.305,00
5|ACME Corporation;1612;1;Maria Fernanda Brito Bragança;5|Portugal|5| Lisboa;F;Female;6|MarrieD;5| white;18/01/1979;08/01/2010;#N/A;5;€ 3.000,00
5|ACME Corporation;1613;1;Francisca Barboza Battaglia;5|Portugal|10|Faro;F;Female;5|single;5| white;10/09/1959;25/01/2003;#N/A;4;€ 1.385,00
5|ACME Corporation;1614;1;Maria Sophia Teixeira Seixas;5|Portugal|15| ÉVORA;F;Female;5|single;8|ASIAN;24/05/1953;29/03/2005;#N/A;4;€ 3.000,00
5|ACME Corporation;1615;1;Kelly Melo Rossi;5|Portugal|7| Setúbal ;F;Female;9|DIVORCED;5| white;24/08/1955;31/05/2000;#N/A;5;€ 1.205,00
5|ACME Corporation;1616;1;Eloá Alcantara Borba;5|Portugal|5| Lisboa;F;Female;5|single;7|  Hispanic or LATINO;19/10/1963;03/09/2010;#N/A;5;€ 2.500,00
5|ACME Corporation;1617;1;Theo Carneiro Madureira;5|Portugal|13|Coimbra;M;Male;5|single;5| white;21/01/1959;01/02/2011;#N/A;4;€ 1.205,00
5|ACME Corporation;1618;1;Byatriz Sacramento Santos;5|Portugal|24|Brangança;F;Female;6|MarrieD;5| white;12/04/1961;04/05/2011;#N/A;5;€ 3.080,00
5|ACME Corporation;1619;1;Antônia Galli Andrioli;5|Portugal|9|braga;F;Female;7|Widowed ;5| white;03/02/1987;24/07/2005;#N/A;5;€ 1.285,00
5|ACME Corporation;1620;1;Arthur Miguel Cunha Farina;5|Portugal|14|Madeira;M;Male;9|DIVORCED;5| white;28/03/1981;03/05/2016;#N/A;5;€ 3.080,00
5|ACME Corporation;1621;1;Alini Noronha Santoro;5|Portugal|10|Faro;F;Female;5|single;5| white;02/02/1975;02/09/2011;#N/A;5;€ 1.305,00
5|ACME Corporation;1622;1;Beatriz Mazza Russo;5|Portugal|5| Lisboa;F;Female;8| Separated ;5| white;04/09/1956;24/03/2014;#N/A;5;€ 2.580,00
5|ACME Corporation;1623;1;Anthony Bermudes Madureira;5|Portugal|11|Santarém;M;Male;9|DIVORCED;6|Black or African American;19/04/1948;19/04/2017;#N/A;5;€ 1.305,00
5|ACME Corporation;1624;1;Théo Reis Gomes;5|Portugal|8|AveirO;M;Male;9|DIVORCED;5| white;26/08/1987;02/05/2015;#N/A;4;€ 3.000,00
5|ACME Corporation;1625;1;João Paulo De Luca Serra;5|Portugal|12|Leiria;M;Male;8| Separated ;5| white;30/07/1960;19/07/2001;#N/A;4;€ 1.285,00
5|ACME Corporation;1626;1;Lorenna Miranda Brito;5|Portugal|20|Portalegre;F;Female;6|MarrieD;5| white;21/02/1959;04/12/2001;#N/A;5;€ 2.580,00
5|ACME Corporation;1627;1;Luna Pasquim Oliveira;5|Portugal|23|Viana do Castelo;F;Female;5|single;7|  Hispanic or LATINO;22/06/1972;02/07/2003;#N/A;5;€ 1.205,00
5|ACME Corporation;1628;1;Kamille Seixas Garcia;5|Portugal|7| Setúbal ;F;Female;7|Widowed ;5| white;03/10/1947;16/09/2016;#N/A;5;€ 3.080,00
5|ACME Corporation;1629;1;Emmanuel Badu Anjos;5|Portugal|16|Azores;M;Male;5|single;5| white;21/07/1990;17/08/2020;#N/A;4;€ 1.285,00
5|ACME Corporation;1630;1;Alicia Pinheiro Araújo;5|Portugal|23|Viana do Castelo;F;Female;7|Widowed ;6|Black or African American;17/04/1962;16/06/2006;#N/A;5;€ 3.000,00
5|ACME Corporation;1631;1;Iara Furtado Noronha;5|Portugal|17|Viseu;F;Female;6|MarrieD;5| white;29/10/1975;22/04/2010;#N/A;4;€ 1.205,00
5|ACME Corporation;1632;1;Eliezer Ferrari Barbosa;5|Portugal|19|Beja;M;Male;5|single;5| white;31/10/1960;19/11/1999;#N/A;5;€ 2.500,00
5|ACME Corporation;1633;1;João Luccas Badu Anunciação;5|Portugal|5| Lisboa;M;Male;9|DIVORCED;8|ASIAN;26/04/1980;20/05/2007;#N/A;4;€ 1.305,00
5|ACME Corporation;1634;1;Kauê Mendes Saragoça;5|Portugal|13|Coimbra;M;Male;9|DIVORCED;5| white;25/08/1971;21/05/2015;#N/A;4;€ 3.000,00
5|ACME Corporation;1635;1;Wilian Vaz Reis;5|Portugal|9|braga;M;Male;8| Separated ;5| white;15/04/1977;05/09/2014;#N/A;4;€ 1.305,00
5|ACME Corporation;1636;1;Natália Siqueira Frasão;5|Portugal|22|Vila Real;F;Female;7|Widowed ;5| white;16/12/1961;05/04/2016;#N/A;4;€ 3.080,00
5|ACME Corporation;1637;1;Davi Luiz Cardozo Costatini;5|Portugal|22|Vila Real;M;Male;7|Widowed ;6|Black or African American;19/04/1955;08/12/2008;#N/A;5;€ 1.205,00
5|ACME Corporation;1638;1;Oliver Monteiro Bermudes;5|Portugal|12|Leiria;M;Male;5|single;7|  Hispanic or LATINO;12/09/1957;30/01/2016;#N/A;4;€ 2.500,00
5|ACME Corporation;1639;1;Isys Carvalho Anunciação;5|Portugal|6|PORTO;F;Female;6|MarrieD;5| white;17/06/1991;21/05/2009;#N/A;5;€ 1.305,00
5|ACME Corporation;1640;1;José Francisco Tavarez Araújo;5|Portugal|5| Lisboa;M;Male;8| Separated ;5| white;17/07/1985;26/11/2013;#N/A;5;€ 2.500,00
5|ACME Corporation;1641;1;Milena Salvador Alcantara;5|Portugal|11|Santarém;F;Female;8| Separated ;5| white;10/09/1972;09/03/2020;#N/A;5;€ 1.205,00
5|ACME Corporation;1642;1;Vicente sobrenome Bragança;5|Portugal|12|Leiria;M;Male;9|DIVORCED;5| white;14/03/1964;09/02/2012;#N/A;4;€ 3.080,00
5|ACME Corporation;1643;1;Maria Luiza Pedrosa Alvim;5|Portugal|9|braga;F;Female;5|single;5| white;07/05/1967;09/01/2005;#N/A;4;€ 1.305,00
5|ACME Corporation;1644;1;Emmanuel Peçanha Pereira;5|Portugal|20|Portalegre;M;Male;8| Separated ;6|Black or African American;27/12/1960;14/09/2021;#N/A;4;€ 2.500,00
5|ACME Corporation;1645;1;Valentina Fernandes Mazza;5|Portugal|17|Viseu;F;Female;5|single;5| white;11/11/1979;05/08/1999;#N/A;4;€ 1.385,00
5|ACME Corporation;1646;1;Gustavo Machado Rinaldi;5|Portugal|9|braga;M;Male;5|single;5| white;02/04/1966;14/08/2015;#N/A;4;€ 3.000,00
5|ACME Corporation;1647;1;Cecília Asvilla Seixas;5|Portugal|6|PORTO;F;Female;9|DIVORCED;5| white;03/05/1986;25/06/2005;#N/A;4;€ 1.305,00
5|ACME Corporation;1648;1;Luiz Henrique Russo Conti;5|Portugal|15| ÉVORA;M;Male;8| Separated ;5| white;28/04/1967;24/06/2003;#N/A;4;€ 3.000,00
5|ACME Corporation;1649;1;Giovanna Freitas Romano;5|Portugal|14|Madeira;F;Female;7|Widowed ;7|  Hispanic or LATINO;07/12/1986;10/08/2021;#N/A;5;€ 1.305,00
5|ACME Corporation;1650;1;Clara Salvador Vaz;5|Portugal|20|Portalegre;F;Female;7|Widowed ;5| white;06/11/1963;22/10/2009;#N/A;5;€ 3.000,00
5|ACME Corporation;1651;1;Lorena Siqueira Frasão;5|Portugal|22|Vila Real;F;Female;6|MarrieD;6|Black or African American;26/07/1990;26/06/2001;#N/A;4;€ 1.305,00
5|ACME Corporation;1652;1;Luanna Ramos Bermudes;5|Portugal|11|Santarém;F;Female;5|single;8|ASIAN;04/12/1986;25/02/2000;#N/A;4;€ 2.500,00
5|ACME Corporation;1653;1;Michael Pasquim Melo;5|Portugal|14|Madeira;M;Male;9|DIVORCED;5| white;26/12/1981;15/09/2009;#N/A;5;€ 1.385,00
5|ACME Corporation;1654;1;Arthur Botelho Barbieri;5|Portugal|8|AveirO;M;Male;5|single;5| white;30/11/1976;17/08/2021;#N/A;4;€ 3.000,00
5|ACME Corporation;1655;1;Beatriz Chaves Sousa;5|Portugal|6|PORTO;F;Female;7|Widowed ;5| white;24/07/1950;01/01/2000;#N/A;4;€ 1.205,00
5|ACME Corporation;1656;1;Aurora Teixeira Barbieri;5|Portugal|17|Viseu;F;Female;8| Separated ;5| white;06/07/1967;09/01/2002;#N/A;4;€ 3.000,00
5|ACME Corporation;1657;1;Anne Caroline Ferrari Campos;5|Portugal|6|PORTO;F;Female;9|DIVORCED;5| white;28/09/1969;02/05/2016;#N/A;4;€ 1.285,00
5|ACME Corporation;1658;1;Francisco Farias Moura;5|Portugal|14|Madeira;M;Male;7|Widowed ;6|Black or African American;04/02/1979;15/01/1999;#N/A;4;€ 2.500,00
5|ACME Corporation;1659;1;Maria Heloísa Aleluia Lima;5|Portugal|11|Santarém;F;Female;8| Separated ;5| white;28/05/1971;23/06/2019;#N/A;5;€ 1.305,00
5|ACME Corporation;1660;1;Sarah dos Santos Alves;5|Portugal|9|braga;F;Female;5|single;7|  Hispanic or LATINO;09/06/1979;21/03/2001;#N/A;5;€ 2.500,00
5|ACME Corporation;1661;1;Bianca Peçanha Machado;5|Portugal|11|Santarém;F;Female;5|single;5| white;26/02/1984;13/08/2016;#N/A;4;€ 1.205,00
5|ACME Corporation;1662;1;Arthur Henrique Badu Miranda;5|Portugal|6|PORTO;M;Male;9|DIVORCED;5| white;22/08/1965;30/12/2018;#N/A;4;€ 2.580,00
5|ACME Corporation;1663;1;Deborah Dias Santoro;5|Portugal|12|Leiria;F;Female;5|single;5| white;11/05/1957;23/03/2017;#N/A;5;€ 1.205,00
5|ACME Corporation;1664;0;Pietra Duarte Amor;5|Portugal|13|Coimbra;F;Female;7|Widowed ;5| white;05/02/1981;09/12/2014;11/01/2015;3;€ 2.580,00
5|ACME Corporation;1665;1;Kaique Braga Mello;5|Portugal|17|Viseu;M;Male;6|MarrieD;6|Black or African American;18/03/1967;20/07/2018;#N/A;4;€ 1.305,00
5|ACME Corporation;1666;1;Eliza Caruso Barroso;5|Portugal|9|braga;F;Female;8| Separated ;5| white;09/04/1960;03/04/2006;#N/A;4;€ 2.500,00
5|ACME Corporation;1667;1;Luan Miranda Anjos;5|Portugal|10|Faro;M;Male;8| Separated ;5| white;15/01/1985;08/02/2017;#N/A;4;€ 1.205,00
5|ACME Corporation;1668;1;Tomás Fernandes Bragança;5|Portugal|11|Santarém;M;Male;5|single;5| white;08/07/1953;21/01/2014;#N/A;5;€ 3.080,00
5|ACME Corporation;1669;1;Maria Sophia Sá Barbosa;5|Portugal|21|Guarda;F;Female;8| Separated ;5| white;24/12/1954;24/07/2012;#N/A;4;€ 1.305,00
5|ACME Corporation;1670;1;Joana Figo Pasquim;5|Portugal|18|Castelo Branco;F;Female;7|Widowed ;5| white;05/11/1979;26/09/2013;#N/A;5;€ 2.500,00
5|ACME Corporation;1671;1;Carlos Fontana Santacruz;5|Portugal|24|Brangança;M;Male;5|single;8|ASIAN;19/11/1970;28/08/2019;#N/A;4;€ 1.385,00
5|ACME Corporation;1672;1;Isis Caruso Alvim;5|Portugal|16|Azores;F;Female;6|MarrieD;6|Black or African American;03/04/1949;27/02/2011;#N/A;4;€ 3.000,00
5|ACME Corporation;1673;1;Bryan Marino Alencar;5|Portugal|10|Faro;M;Male;7|Widowed ;5| white;18/03/1953;19/12/2002;#N/A;5;€ 1.205,00
5|ACME Corporation;1674;1;Bruna Arruda Caminha;5|Portugal|17|Viseu;F;Female;9|DIVORCED;5| white;18/05/1968;17/03/2006;#N/A;4;€ 3.000,00
5|ACME Corporation;1675;1;Vinicios Pereira Andrade;5|Portugal|15| ÉVORA;M;Male;7|Widowed ;5| white;03/08/1972;09/06/2006;#N/A;5;€ 1.305,00
5|ACME Corporation;1676;1;João Guilherme Bermudes Duarte;5|Portugal|5| Lisboa;M;Male;6|MarrieD;5| white;16/11/1982;14/05/2004;#N/A;5;€ 2.500,00
5|ACME Corporation;1677;1;Wagner Gonçalves Café;5|Portugal|17|Viseu;M;Male;6|MarrieD;5| white;22/10/1985;18/02/2022;#N/A;4;€ 1.305,00
5|ACME Corporation;1678;1;Nathália Aguiar Arruda;5|Portugal|19|Beja;F;Female;7|Widowed ;5| white;05/08/1986;11/01/2021;#N/A;4;€ 3.000,00
5|ACME Corporation;1679;1;Natália Almeida Anjos;5|Portugal|21|Guarda;F;Female;5|single;6|Black or African American;02/03/1972;02/05/2017;#N/A;5;€ 1.205,00
5|ACME Corporation;1680;1;Aurora Greco Ribeiro;5|Portugal|11|Santarém;F;Female;8| Separated ;5| white;25/12/1963;09/11/2001;#N/A;4;€ 2.500,00
5|ACME Corporation;1681;1;Dulce Coelho Martini;5|Portugal|23|Viana do Castelo;F;Female;7|Widowed ;5| white;11/08/1961;06/07/2012;#N/A;4;€ 1.385,00
5|ACME Corporation;1682;1;Heloísa Barroso Alvarenga;5|Portugal|14|Madeira;F;Female;7|Widowed ;7|  Hispanic or LATINO;11/04/1975;08/09/2012;#N/A;4;€ 2.500,00
5|ACME Corporation;1683;1;Brenda Mariani Dantas;5|Portugal|17|Viseu;F;Female;8| Separated ;5| white;20/06/1988;07/07/2020;#N/A;4;€ 1.305,00
5|ACME Corporation;1684;1;Maria Helena Pedrosa Cardoso;5|Portugal|10|Faro;F;Female;9|DIVORCED;5| white;29/06/1970;22/08/2022;#N/A;4;€ 3.080,00
