company;id_employee_pk;flg_active;employee_name;states;id_sufix_gender;id_marital_status_fk;marital_status;marital_status;id_race_fk;ethnicity;ethnicity;birthday;id_background_education_fk;background_education;id_department_fk;department;id_role_fk;role;id_level_fk;level;date_of_hire;id_recruitment_source_fk;recruitment_source;date_of_fire;id_reason_dimissal_fk;reason_dimissal;satisfaction_grade;actual_salary
5-ACME Corporation;1502;1;Rafael Barros Gonçalves;5-Portugal 13-Coimbra;M;7;Widowed ;7 Widowed ;5; white;5  white;24/07/1982;7;Undergraduate degree;7;Finance;11;Analyst;6;Pleno;23/07/2014;5;Indeed;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1503;1;Micaela Batista Brasil;5-Portugal 16-Azores;F;9;DIVORCED;9 DIVORCED;7;  Hispanic or LATINO;7   Hispanic or LATINO;08/03/1956;7;Undergraduate degree;7;Finance;9;Intern;#N/A;#N/A;06/01/2018;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;1504;1;João Miguel Mancini Souza;5-Portugal 7- Setúbal ;M;8; Separated ;8  Separated ;5; white;5  white;03/06/1978;8;Graduate school;8;Human Resource;11;Analyst;5;Junior;25/10/2007;5;Indeed;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1505;1;Enzo Padrão Russo;5-Portugal 10-Faro;M;5;single;5 single;5; white;5  white;23/02/1965;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;19/12/2021;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1506;1;Marcelo Camargo Ferrari;5-Portugal 22-Vila Real;M;6;MarrieD;6 MarrieD;5; white;5  white;30/06/1968;8;Graduate school;9; Commercial;11;Analyst;6;Pleno;18/01/2009;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1507;1;Miguel Henrique Moraes Leite;5-Portugal 19-Beja;M;9;DIVORCED;9 DIVORCED;5; white;5  white;22/05/1954;7;Undergraduate degree;11;Communication & Marketing;9;Intern;#N/A;#N/A;26/01/2009;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 1.285,00
5-ACME Corporation;1508;1;Abigail Peçanha Batista;5-Portugal 16-Azores;F;7;Widowed ;7 Widowed ;6;Black or African American;6 Black or African American;02/11/1966;7;Undergraduate degree;12;Controlling;11;Analyst;7;Senior;11/12/2016;15;Website;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1509;1;Isabella Bragança Cardozo;5-Portugal 22-Vila Real;F;7;Widowed ;7 Widowed ;5; white;5  white;19/06/1965;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;03/11/2018;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;1510;1;Benjamin Holanda Badu;5-Portugal 23-Viana do Castelo;M;7;Widowed ;7 Widowed ;5; white;5  white;15/07/1968;7;Undergraduate degree;8;Human Resource;11;Analyst;6;Pleno;16/08/2007;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 2.580,00
5-ACME Corporation;1511;1;Luccas Bianchi Pereira;5-Portugal 9-braga;M;9;DIVORCED;9 DIVORCED;5; white;5  white;28/09/1976;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;20/03/2002;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;1512;1;Arthur Miguel Alencar Frois;5-Portugal 5- Lisboa;M;7;Widowed ;7 Widowed ;5; white;5  white;21/04/1961;7;Undergraduate degree;12;Controlling;11;Analyst;6;Pleno;11/11/1999;13;Google;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1513;1;Isadora Fontana Rangel;5-Portugal 17-Viseu;F;6;MarrieD;6 MarrieD;5; white;5  white;14/01/1952;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;22/02/2004;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1514;1;Péricles Mendes Reis;5-Portugal 23-Viana do Castelo;M;9;DIVORCED;9 DIVORCED;7;  Hispanic or LATINO;7   Hispanic or LATINO;14/08/1966;8;Graduate school;12;Controlling;11;Analyst;5;Junior;02/04/2003;5;Indeed;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1515;1;Eloá Evangelista Medeiros;5-Portugal 7- Setúbal ;F;6;MarrieD;6 MarrieD;6;Black or African American;6 Black or African American;05/11/1979;7;Undergraduate degree;6;Administration;9;Intern;#N/A;#N/A;20/04/2018;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;1516;1;Camila Negrão Carvalho;5-Portugal 19-Beja;F;5;single;5 single;8;ASIAN;8 ASIAN;02/02/1970;7;Undergraduate degree;11;Communication & Marketing;11;Analyst;7;Senior;29/06/2021;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 2.580,00
5-ACME Corporation;1517;1;Maria Valentina Tavarez Carvalho;5-Portugal 17-Viseu;F;7;Widowed ;7 Widowed ;5; white;5  white;13/11/1991;7;Undergraduate degree;8;Human Resource;10;Trainee;#N/A;#N/A;30/08/2006;11;Next Station;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;1518;1;Aurorah Gallo Coelho;5-Portugal 9-braga;F;9;DIVORCED;9 DIVORCED;5; white;5  white;27/10/1979;8;Graduate school;13;Audit;11;Analyst;5;Junior;03/02/2021;11;Next Station;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;1519;1;Lara Carvalho Barroso;5-Portugal 19-Beja;F;7;Widowed ;7 Widowed ;5; white;5  white;17/07/1959;7;Undergraduate degree;8;Human Resource;10;Trainee;#N/A;#N/A;02/10/2020;13;Google;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;1520;1;Lia Romano Teixeira;5-Portugal 17-Viseu;F;9;DIVORCED;9 DIVORCED;5; white;5  white;12/06/1980;8;Graduate school;7;Finance;11;Analyst;5;Junior;10/07/2022;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;1521;1;Gabriel Aguiar De Luca;5-Portugal 15- ÉVORA;M;8; Separated ;8  Separated ;5; white;5  white;20/07/1958;7;Undergraduate degree;5; Presidency;10;Trainee;#N/A;#N/A;10/02/2003;11;Next Station;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1522;1;Gabriela Medeiros Negrão;5-Portugal 16-Azores;F;6;MarrieD;6 MarrieD;6;Black or African American;6 Black or African American;24/03/1972;7;Undergraduate degree;5; Presidency;11;Analyst;6;Pleno;18/07/2003;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1523;1;Maria Eduarda Bragança Testa;5-Portugal 22-Vila Real;F;5;single;5 single;5; white;5  white;06/12/1984;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;02/02/2013;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1524;1;Ana Frasão Sousa;5-Portugal 9-braga;F;7;Widowed ;7 Widowed ;5; white;5  white;27/03/1973;8;Graduate school;13;Audit;11;Analyst;7;Senior;01/11/2009;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;1525;1;Kloe Frois Bianchi;5-Portugal 14-Madeira;F;9;DIVORCED;9 DIVORCED;7;  Hispanic or LATINO;7   Hispanic or LATINO;11/02/1964;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;07/04/2018;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1526;1;Kaique de Oliveira Brasil;5-Portugal 13-Coimbra;M;8; Separated ;8  Separated ;5; white;5  white;05/06/1972;8;Graduate school;8;Human Resource;11;Analyst;7;Senior;11/05/2014;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1527;1;Gustavo Pedroso Martinelli;5-Portugal 20-Portalegre;M;8; Separated ;8  Separated ;5; white;5  white;16/06/1957;7;Undergraduate degree;8;Human Resource;10;Trainee;#N/A;#N/A;19/01/2019;5;Indeed;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;1528;1;Martim Trindade Silva;5-Portugal 17-Viseu;M;5;single;5 single;9;  american Indian or Alaska Native;9   american Indian or Alaska Native;14/07/1977;8;Graduate school;13;Audit;11;Analyst;7;Senior;03/06/2008;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1529;1;Giovana Farias Caruso;5-Portugal 7- Setúbal ;F;6;MarrieD;6 MarrieD;6;Black or African American;6 Black or African American;08/12/1984;7;Undergraduate degree;8;Human Resource;9;Intern;#N/A;#N/A;08/08/2022;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.285,00
5-ACME Corporation;1530;1;Maria Alice Luz Poeta;5-Portugal 23-Viana do Castelo;F;7;Widowed ;7 Widowed ;5; white;5  white;20/05/1970;8;Graduate school;13;Audit;11;Analyst;7;Senior;02/03/2021;15;Website;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1531;1;Victória Duarte Alencar;5-Portugal 5- Lisboa;F;5;single;5 single;5; white;5  white;09/09/1955;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;28/03/2006;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1532;1;Vera Lucia Melo Barbosa;5-Portugal 19-Beja;F;5;single;5 single;5; white;5  white;15/12/1954;8;Graduate school;5; Presidency;11;Analyst;6;Pleno;09/10/2002;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1533;1;Ana Liz Morais Barbieri;5-Portugal 8-AveirO;F;7;Widowed ;7 Widowed ;5; white;5  white;28/01/1984;7;Undergraduate degree;10;Operations;9;Intern;#N/A;#N/A;10/03/2016;15;Website;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;1534;1;Ana Vitória Galli Leite;5-Portugal 24-Brangança;F;6;MarrieD;6 MarrieD;5; white;5  white;08/05/1987;7;Undergraduate degree;10;Operations;11;Analyst;5;Junior;08/11/2020;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1535;1;Maria Isis Dias Camacho;5-Portugal 9-braga;F;5;single;5 single;8;ASIAN;8 ASIAN;22/10/1985;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;02/11/2017;13;Google;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;1536;1;Pedro Lucas Barbieri Bianchi;5-Portugal 24-Brangança;M;6;MarrieD;6 MarrieD;7;  Hispanic or LATINO;7   Hispanic or LATINO;17/02/1964;7;Undergraduate degree;10;Operations;11;Analyst;6;Pleno;20/04/2020;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1537;1;Victor Hugo Bermudes Paulista;5-Portugal 16-Azores;M;5;single;5 single;5; white;5  white;29/06/1959;7;Undergraduate degree;8;Human Resource;9;Intern;#N/A;#N/A;13/08/2009;15;Website;#N/A;#N/A;#N/A;5;€ 1.285,00
5-ACME Corporation;1538;1;Pedro Aguiar Farina;5-Portugal 17-Viseu;M;7;Widowed ;7 Widowed ;5; white;5  white;28/06/1965;8;Graduate school;9; Commercial;11;Analyst;7;Senior;28/12/2010;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1539;1;Danniel Leite Bermudes;5-Portugal 12-Leiria;M;6;MarrieD;6 MarrieD;5; white;5  white;06/01/1991;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;14/08/2020;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1540;1;Rodrigo Holanda Cardozo;5-Portugal 24-Brangança;M;6;MarrieD;6 MarrieD;5; white;5  white;15/03/1964;7;Undergraduate degree;11;Communication & Marketing;11;Analyst;5;Junior;14/01/2014;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 2.580,00
5-ACME Corporation;1541;1;Pedro Bermudes Brasão;5-Portugal 24-Brangança;M;9;DIVORCED;9 DIVORCED;5; white;5  white;19/04/1971;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;30/03/2002;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1542;1;Maria Carolina Coelho Ricci;5-Portugal 5- Lisboa;F;9;DIVORCED;9 DIVORCED;5; white;5  white;07/08/1972;8;Graduate school;5; Presidency;11;Analyst;7;Senior;25/03/2005;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1543;1;José Gallo Pimenta;5-Portugal 19-Beja;M;5;single;5 single;6;Black or African American;6 Black or African American;19/07/1951;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;11/03/2013;13;Google;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;1544;1;Vicente Moreira Andrioli;5-Portugal 21-Guarda;M;9;DIVORCED;9 DIVORCED;5; white;5  white;05/02/1971;7;Undergraduate degree;13;Audit;11;Analyst;7;Senior;22/01/2016;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1545;1;Eduardo Frois Leitão;5-Portugal 22-Vila Real;M;7;Widowed ;7 Widowed ;5; white;5  white;14/04/1973;7;Undergraduate degree;8;Human Resource;10;Trainee;#N/A;#N/A;03/01/2012;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;1546;1;Mariane Barreto Furtado;5-Portugal 17-Viseu;F;5;single;5 single;5; white;5  white;21/03/1976;8;Graduate school;6;Administration;11;Analyst;6;Pleno;01/07/2010;11;Next Station;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;1547;1;Maria Heloísa Bragança Mello;5-Portugal 18-Castelo Branco;F;7;Widowed ;7 Widowed ;7;  Hispanic or LATINO;7   Hispanic or LATINO;01/04/1961;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;09/10/2003;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1548;1;Sophia Barros Caminha;5-Portugal 14-Madeira;F;8; Separated ;8  Separated ;5; white;5  white;28/08/1986;7;Undergraduate degree;7;Finance;11;Analyst;6;Pleno;28/07/2006;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1549;1;Enzo Auth Trindade;5-Portugal 16-Azores;M;7;Widowed ;7 Widowed ;5; white;5  white;18/01/1979;7;Undergraduate degree;7;Finance;10;Trainee;#N/A;#N/A;21/12/2013;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;1550;0;André Barboza Almeida;5-Portugal 12-Leiria;M;5;single;5 single;6;Black or African American;6 Black or African American;09/03/1963;7;Undergraduate degree;12;Controlling;11;Analyst;5;Junior;21/04/2013;8;Net Empregos;05/08/2019;10; Retiring;1;€ 2.500,00
5-ACME Corporation;1551;1;Kelvin Bragança Marques;5-Portugal 6-PORTO;M;7;Widowed ;7 Widowed ;5; white;5  white;02/06/1968;7;Undergraduate degree;11;Communication & Marketing;10;Trainee;#N/A;#N/A;18/06/2019;5;Indeed;#N/A;#N/A;#N/A;4;€ 1.385,00
5-ACME Corporation;1552;1;Fernando Mariano Tavarez Esposito;5-Portugal 21-Guarda;M;9;DIVORCED;9 DIVORCED;5; white;5  white;18/10/1976;7;Undergraduate degree;12;Controlling;11;Analyst;7;Senior;04/02/2010;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1553;1;Mariane Alcantara Ferrari;5-Portugal 16-Azores;F;6;MarrieD;6 MarrieD;5; white;5  white;27/01/1969;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;29/01/2003;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;1554;1;Bernardo Moura Freitas;5-Portugal 23-Viana do Castelo;M;9;DIVORCED;9 DIVORCED;8;ASIAN;8 ASIAN;06/06/1984;7;Undergraduate degree;9; Commercial;11;Analyst;5;Junior;10/12/2018;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 2.580,00
5-ACME Corporation;1555;1;Juliana Souza Braga;5-Portugal 18-Castelo Branco;F;6;MarrieD;6 MarrieD;5; white;5  white;23/11/1963;7;Undergraduate degree;9; Commercial;9;Intern;#N/A;#N/A;11/05/2006;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.285,00
5-ACME Corporation;1556;1;Lorenna Anunciação Martinelli;5-Portugal 14-Madeira;F;6;MarrieD;6 MarrieD;5; white;5  white;20/09/1972;8;Graduate school;7;Finance;11;Analyst;6;Pleno;29/12/2013;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1557;1;Alini Monti Arruda;5-Portugal 15- ÉVORA;F;5;single;5 single;6;Black or African American;6 Black or African American;21/05/1976;7;Undergraduate degree;12;Controlling;9;Intern;#N/A;#N/A;28/04/2013;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;1558;1;Louise Alvaregna Braga;5-Portugal 14-Madeira;F;8; Separated ;8  Separated ;7;  Hispanic or LATINO;7   Hispanic or LATINO;24/01/1978;7;Undergraduate degree;12;Controlling;11;Analyst;5;Junior;19/01/2020;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1559;1;João Vitor Luz Lombardi;5-Portugal 15- ÉVORA;M;5;single;5 single;5; white;5  white;13/08/1962;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;01/08/2011;5;Indeed;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1560;1;Davi Lucas Carvalho Martins;5-Portugal 15- ÉVORA;M;6;MarrieD;6 MarrieD;5; white;5  white;28/07/1984;8;Graduate school;8;Human Resource;11;Analyst;6;Pleno;23/05/2016;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 3.080,00
5-ACME Corporation;1561;1;Ágata Santos Martini;5-Portugal 12-Leiria;F;7;Widowed ;7 Widowed ;5; white;5  white;12/04/1986;7;Undergraduate degree;10;Operations;9;Intern;#N/A;#N/A;22/06/2009;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1562;1;Bárbara Moretti Saragoça;5-Portugal 21-Guarda;F;5;single;5 single;5; white;5  white;24/07/1950;7;Undergraduate degree;9; Commercial;11;Analyst;5;Junior;18/03/2012;5;Indeed;#N/A;#N/A;#N/A;5;€ 2.580,00
5-ACME Corporation;1563;1;Ana Lívia Rocha Esteves;5-Portugal 6-PORTO;F;8; Separated ;8  Separated ;5; white;5  white;10/05/1954;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;25/08/2019;11;Next Station;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1564;1;Pedro Nunes Moreira;5-Portugal 6-PORTO;M;5;single;5 single;6;Black or African American;6 Black or African American;31/08/1965;8;Graduate school;13;Audit;11;Analyst;7;Senior;24/10/2016;11;Next Station;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1565;1;Maria Madalena Madureira Luz;5-Portugal 11-Santarém;F;8; Separated ;8  Separated ;5; white;5  white;02/09/1962;7;Undergraduate degree;5; Presidency;10;Trainee;#N/A;#N/A;01/12/2000;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1566;1;Sophie Rossi Soares;5-Portugal 14-Madeira;F;9;DIVORCED;9 DIVORCED;5; white;5  white;31/05/1957;7;Undergraduate degree;5; Presidency;11;Analyst;7;Senior;23/02/2017;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1567;1;Lorenna Marino Araújo;5-Portugal 7- Setúbal ;F;6;MarrieD;6 MarrieD;5; white;5  white;16/07/1992;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;27/06/2021;5;Indeed;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;1568;1;Gabriel Galli Frois;5-Portugal 8-AveirO;M;6;MarrieD;6 MarrieD;5; white;5  white;09/02/1981;8;Graduate school;9; Commercial;11;Analyst;6;Pleno;04/03/2006;15;Website;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1569;1;Cecília Mendes Alvaregna;5-Portugal 9-braga;F;7;Widowed ;7 Widowed ;7;  Hispanic or LATINO;7   Hispanic or LATINO;16/07/1985;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;21/02/2007;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1570;1;Davi Miguel Caruso Moura;5-Portugal 22-Vila Real;M;6;MarrieD;6 MarrieD;5; white;5  white;23/07/1960;7;Undergraduate degree;5; Presidency;11;Analyst;6;Pleno;20/09/2007;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1571;1;Larissa Noronha Malafaia;5-Portugal 21-Guarda;F;8; Separated ;8  Separated ;6;Black or African American;6 Black or African American;06/07/1978;7;Undergraduate degree;6;Administration;9;Intern;#N/A;#N/A;28/04/2000;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;1572;1;Davi Miguel Esteves Esteves;5-Portugal 17-Viseu;M;7;Widowed ;7 Widowed ;5; white;5  white;20/01/1969;7;Undergraduate degree;7;Finance;11;Analyst;6;Pleno;25/05/2014;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1573;1;Raul Mazza Nunes;5-Portugal 20-Portalegre;M;5;single;5 single;8;ASIAN;8 ASIAN;22/09/1984;7;Undergraduate degree;10;Operations;9;Intern;#N/A;#N/A;02/05/2006;5;Indeed;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;1574;1;Caue Cunha Botelho;5-Portugal 10-Faro;M;5;single;5 single;5; white;5  white;22/08/1957;7;Undergraduate degree;13;Audit;11;Analyst;6;Pleno;23/12/2000;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1575;1;Daniel Sacramento Cândido;5-Portugal 10-Faro;M;9;DIVORCED;9 DIVORCED;5; white;5  white;04/01/1987;7;Undergraduate degree;7;Finance;9;Intern;#N/A;#N/A;29/01/2000;5;Indeed;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1576;1;João Gabriel Souza Frasão;5-Portugal 24-Brangança;M;9;DIVORCED;9 DIVORCED;5; white;5  white;29/05/1980;7;Undergraduate degree;5; Presidency;11;Analyst;6;Pleno;21/06/2006;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1577;1;Alícia Farina Noronha;5-Portugal 7- Setúbal ;F;7;Widowed ;7 Widowed ;5; white;5  white;10/01/1957;7;Undergraduate degree;9; Commercial;9;Intern;#N/A;#N/A;18/12/2001;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.285,00
5-ACME Corporation;1578;1;Théo Fernandes Santoro;5-Portugal 14-Madeira;M;5;single;5 single;6;Black or African American;6 Black or African American;22/09/1964;7;Undergraduate degree;6;Administration;11;Analyst;6;Pleno;26/01/2009;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1579;1;Ammanda Café Simões;5-Portugal 20-Portalegre;F;6;MarrieD;6 MarrieD;5; white;5  white;23/02/1964;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;16/10/2000;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1580;1;Bruna Alcantara Amor;5-Portugal 13-Coimbra;F;7;Widowed ;7 Widowed ;7;  Hispanic or LATINO;7   Hispanic or LATINO;19/12/1947;7;Undergraduate degree;6;Administration;11;Analyst;5;Junior;19/05/2005;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1581;1;Anita Ferreira Castro;5-Portugal 11-Santarém;F;7;Widowed ;7 Widowed ;5; white;5  white;20/12/1968;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;07/01/2018;11;Next Station;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1582;1;Jonathan Salvador Ferrari;5-Portugal 21-Guarda;M;8; Separated ;8  Separated ;5; white;5  white;21/06/1953;7;Undergraduate degree;7;Finance;11;Analyst;5;Junior;06/04/2008;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1583;1;Alexandre Barroso Frasão;5-Portugal 15- ÉVORA;M;9;DIVORCED;9 DIVORCED;5; white;5  white;25/10/1958;7;Undergraduate degree;12;Controlling;10;Trainee;#N/A;#N/A;25/03/2016;5;Indeed;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;1584;1;Rafael Anjos Esteves;5-Portugal 11-Santarém;M;5;single;5 single;5; white;5  white;20/01/1972;7;Undergraduate degree;8;Human Resource;11;Analyst;5;Junior;15/11/2012;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 2.580,00
5-ACME Corporation;1585;1;Esther Gonçalves Andrioli;5-Portugal 22-Vila Real;F;9;DIVORCED;9 DIVORCED;6;Black or African American;6 Black or African American;04/07/1971;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;28/05/2020;11;Next Station;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1586;1;Eslovênia Araújo Sá;5-Portugal 5- Lisboa;F;8; Separated ;8  Separated ;5; white;5  white;21/02/1970;8;Graduate school;9; Commercial;11;Analyst;7;Senior;23/03/2012;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1587;1;Vagner Braga Barbieri;5-Portugal 12-Leiria;M;5;single;5 single;5; white;5  white;15/09/1954;7;Undergraduate degree;12;Controlling;9;Intern;#N/A;#N/A;29/10/2016;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1588;1;Elisa Batista Moraes;5-Portugal 19-Beja;F;8; Separated ;8  Separated ;5; white;5  white;16/08/1967;7;Undergraduate degree;6;Administration;11;Analyst;7;Senior;02/07/2003;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1589;1;Letícia Amor Barros;5-Portugal 13-Coimbra;F;9;DIVORCED;9 DIVORCED;5; white;5  white;27/10/1969;7;Undergraduate degree;11;Communication & Marketing;10;Trainee;#N/A;#N/A;26/03/2022;15;Website;#N/A;#N/A;#N/A;4;€ 1.385,00
5-ACME Corporation;1590;1;Ana Caroline Ildelfonso Santana;5-Portugal 13-Coimbra;F;6;MarrieD;6 MarrieD;5; white;5  white;29/07/1955;7;Undergraduate degree;8;Human Resource;11;Analyst;7;Senior;26/05/2017;13;Google;#N/A;#N/A;#N/A;5;€ 2.580,00
5-ACME Corporation;1591;1;Guilherme De Luca Ildelfonso;5-Portugal 18-Castelo Branco;M;5;single;5 single;7;  Hispanic or LATINO;7   Hispanic or LATINO;05/10/1977;7;Undergraduate degree;8;Human Resource;9;Intern;#N/A;#N/A;29/03/2002;5;Indeed;#N/A;#N/A;#N/A;5;€ 1.285,00
5-ACME Corporation;1592;1;Danilo Luz Cunha;5-Portugal 13-Coimbra;M;7;Widowed ;7 Widowed ;8;ASIAN;8 ASIAN;02/04/1964;7;Undergraduate degree;6;Administration;11;Analyst;5;Junior;27/09/2019;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 2.500,00
